2022-05-27 17:14:24,978 | itj_planning | INFO | planning.statistics.py started with args: Namespace(debug=False, design_dir='220407_CantiBoxRight', movement_id=None, no_fk=True, problem='CantiBoxRight_process.json', problem_subdir='results')
2022-05-27 17:14:27,548 | itj_planning | INFO |                    26  TrajPts.
2022-05-27 17:14:27,549 | itj_planning | INFO | # 759  A165_M3  L  Linear Retract from storage after placing PG1000 ('g2') in storage
2022-05-27 17:14:27,549 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,549 | itj_planning | INFO | # 760  A166_M0  F  Free Move to reach SL1 ('s3') on Beam ('b15') 
2022-05-27 17:14:27,549 | itj_planning | INFO |                    247 TrajPts.
2022-05-27 17:14:27,550 | itj_planning | INFO | # 762  A166_M2  L  Linear Advance to dock toolchanger of SL1 ('s3').
2022-05-27 17:14:27,550 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,550 | itj_planning | INFO | # 766  A167_M2  L  Robot and Screwdriver (s3) syncronously move to retract from Joint ('b14-b15')
2022-05-27 17:14:27,550 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,551 | itj_planning | INFO | # 767  A167_M3  L  Linear retract after picking up Screwdriver ('s3')
2022-05-27 17:14:27,551 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,551 | itj_planning | INFO | # 769  A168_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s3'), to place tool in storage.
2022-05-27 17:14:27,552 | itj_planning | INFO |                    192 TrajPts.
2022-05-27 17:14:27,552 | itj_planning | INFO | # 770  A168_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s3'). (Faster)
2022-05-27 17:14:27,552 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,552 | itj_planning | INFO | # 771  A168_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s3').
2022-05-27 17:14:27,553 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,553 | itj_planning | INFO | # 773  A168_M4  L  Linear Retract after placing SL1 ('s3') in storage
2022-05-27 17:14:27,553 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,554 | itj_planning | INFO | # 774  A169_M0  F  Free Move to reach SL1 ('s1') on Beam ('b15') 
2022-05-27 17:14:27,554 | itj_planning | INFO |                    208 TrajPts.
2022-05-27 17:14:27,554 | itj_planning | INFO | # 776  A169_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-05-27 17:14:27,554 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,555 | itj_planning | INFO | # 780  A170_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b13-b15')
2022-05-27 17:14:27,555 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,555 | itj_planning | INFO | # 781  A170_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-05-27 17:14:27,555 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,556 | itj_planning | INFO | # 783  A171_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-05-27 17:14:27,556 | itj_planning | INFO |                    174 TrajPts.
2022-05-27 17:14:27,556 | itj_planning | INFO | # 784  A171_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
2022-05-27 17:14:27,557 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,557 | itj_planning | INFO | # 785  A171_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-05-27 17:14:27,557 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,557 | itj_planning | INFO | # 787  A171_M4  L  Linear Retract after placing SL1 ('s1') in storage
2022-05-27 17:14:27,558 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,558 | itj_planning | INFO | # 788  A172_M0  F  Free Move to reach SL1 ('s2') on Beam ('b15') 
2022-05-27 17:14:27,558 | itj_planning | INFO |                    189 TrajPts.
2022-05-27 17:14:27,558 | itj_planning | INFO | # 790  A172_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-05-27 17:14:27,558 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,559 | itj_planning | INFO | # 794  A173_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b12-b15')
2022-05-27 17:14:27,559 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,559 | itj_planning | INFO | # 795  A173_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-05-27 17:14:27,559 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,559 | itj_planning | INFO | # 797  A174_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-05-27 17:14:27,560 | itj_planning | INFO |                    167 TrajPts.
2022-05-27 17:14:27,560 | itj_planning | INFO | # 798  A174_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-05-27 17:14:27,560 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,560 | itj_planning | INFO | # 799  A174_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-05-27 17:14:27,560 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,560 | itj_planning | INFO | # 801  A174_M4  L  Linear Retract after placing SL1 ('s2') in storage
2022-05-27 17:14:27,561 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,561 | itj_planning | INFO | # 803  A176_M0  F  Free Move for Toolchanger to approach CL3 ('c1'), to get clamp from storage.
2022-05-27 17:14:27,561 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,561 | itj_planning | INFO | # 804  A176_M1  L  Toolchanger Advance to dock with CL3 ('c1').
2022-05-27 17:14:27,561 | itj_planning | INFO |                    6   TrajPts.
2022-05-27 17:14:27,561 | itj_planning | INFO | # 807  A176_M4  L  Linear Retract 1 from Storage Frame of CL3 ('c1').
2022-05-27 17:14:27,562 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,562 | itj_planning | INFO | # 808  A176_M5  L  Linear Retract 2 from Storage Frame of CL3 ('c1'). (Faster)
2022-05-27 17:14:27,562 | itj_planning | INFO |                    22  TrajPts.
2022-05-27 17:14:27,562 | itj_planning | INFO | # 809  A177_M0  F  Free Move to bring CL3 ('c1') to structure.
2022-05-27 17:14:27,562 | itj_planning | INFO |                    100 TrajPts.
2022-05-27 17:14:27,562 | itj_planning | INFO | # 811  A177_M2  L  Linear Approach 1 of 2 to attach CL3 ('c1') to structure.
2022-05-27 17:14:27,563 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,563 | itj_planning | INFO | # 812  A177_M3  L  Linear Approach 2 of 2 to attach CL3 ('c1') to structure.
2022-05-27 17:14:27,563 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,563 | itj_planning | INFO | # 815  A177_M6  L  Linear Retract after attaching CL3 ('c1') on structure
2022-05-27 17:14:27,563 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,563 | itj_planning | INFO | # 817  A178_M0  F  Free Move to reach CL3M ('c3') to detach it from structure.
2022-05-27 17:14:27,563 | itj_planning | INFO |                    355 TrajPts.
2022-05-27 17:14:27,563 | itj_planning | INFO | # 819  A178_M2  L  Linear Advance to dock toolchanger of CL3M ('c3').
2022-05-27 17:14:27,564 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,564 | itj_planning | INFO | # 823  A178_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c3') from structure.
2022-05-27 17:14:27,564 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,564 | itj_planning | INFO | # 824  A178_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c3') from structure.
2022-05-27 17:14:27,564 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,564 | itj_planning | INFO | # 826  A179_M0  F  Free Move to bring CL3M ('c3') to structure.
2022-05-27 17:14:27,564 | itj_planning | INFO |                    276 TrajPts.
2022-05-27 17:14:27,565 | itj_planning | INFO | # 828  A179_M2  L  Linear Approach 1 of 2 to attach CL3M ('c3') to structure.
2022-05-27 17:14:27,565 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,565 | itj_planning | INFO | # 829  A179_M3  L  Linear Approach 2 of 2 to attach CL3M ('c3') to structure.
2022-05-27 17:14:27,565 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,565 | itj_planning | INFO | # 832  A179_M6  L  Linear Retract after attaching CL3M ('c3') on structure
2022-05-27 17:14:27,565 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,565 | itj_planning | INFO | # 834  A180_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-05-27 17:14:27,565 | itj_planning | INFO |                    167 TrajPts.
2022-05-27 17:14:27,566 | itj_planning | INFO | # 835  A180_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-05-27 17:14:27,566 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,566 | itj_planning | INFO | # 837  A180_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-05-27 17:14:27,566 | itj_planning | INFO |                    27  TrajPts.
2022-05-27 17:14:27,566 | itj_planning | INFO | # 838  A181_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b16')
2022-05-27 17:14:27,566 | itj_planning | INFO |                    126 TrajPts.
2022-05-27 17:14:27,566 | itj_planning | INFO | # 840  A181_M2  L  Linear Advance to Storage Frame of Beam ('b16')
2022-05-27 17:14:27,567 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,567 | itj_planning | INFO | # 843  A181_M5  L  Linear Retract after picking up Beam ('b16')
2022-05-27 17:14:27,567 | itj_planning | INFO |                    19  TrajPts.
2022-05-27 17:14:27,567 | itj_planning | INFO | # 844  A182_M0  F  Free Move to bring Beam ('b16') to approach clamps on structure.
2022-05-27 17:14:27,567 | itj_planning | INFO |                    302 TrajPts.
2022-05-27 17:14:27,567 | itj_planning | INFO | # 845  A182_M1  L  Linear Advance to bring Beam ('b16') into clamp jaws
2022-05-27 17:14:27,567 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,567 | itj_planning | INFO | # 847  A182_M3  L  Robot and Clamps (['c1', 'c3']) syncronously move to clamp Beam ('b16')
2022-05-27 17:14:27,568 | itj_planning | INFO |                    25  TrajPts.
2022-05-27 17:14:27,568 | itj_planning | INFO | # 850  A183_M2  L  Linear retract of Gripper from Beam ('b16')
2022-05-27 17:14:27,568 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,568 | itj_planning | INFO | # 852  A185_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b17')
2022-05-27 17:14:27,568 | itj_planning | INFO |                    146 TrajPts.
2022-05-27 17:14:27,568 | itj_planning | INFO | # 854  A185_M2  L  Linear Advance to Storage Frame of Beam ('b17')
2022-05-27 17:14:27,568 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,569 | itj_planning | INFO | # 857  A185_M5  L  Linear Retract after picking up Beam ('b17')
2022-05-27 17:14:27,569 | itj_planning | INFO |                    19  TrajPts.
2022-05-27 17:14:27,569 | itj_planning | INFO | # 858  A186_M0  L  Linear Move to lift up Beam ('b17')
2022-05-27 17:14:27,569 | itj_planning | INFO |                    2   TrajPts.
2022-05-27 17:14:27,569 | itj_planning | INFO | # 859  A186_M1  L  Linear Move to intermediate position before reorienting Beam ('b17')
2022-05-27 17:14:27,569 | itj_planning | INFO |                    71  TrajPts.
2022-05-27 17:14:27,569 | itj_planning | INFO | # 860  A186_M2  L  Final Move to reorient Beam ('b17')
2022-05-27 17:14:27,569 | itj_planning | INFO |                    28  TrajPts.
2022-05-27 17:14:27,570 | itj_planning | INFO | # 864  A190_M0  F  Free Move to bring Beam ('b17') to assemble_approach position on structure.
2022-05-27 17:14:27,570 | itj_planning | INFO |                    246 TrajPts.
2022-05-27 17:14:27,570 | itj_planning | INFO | # 865  A190_M1  L  Linear Advance to bring Screwdriver tips to touch the predrilled hole.
2022-05-27 17:14:27,570 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,570 | itj_planning | INFO | # 866  A190_M2  L  Robot and Screwdrivers (['s2', 's3', 's1']) syncronously move to screw Beam ('b17')
2022-05-27 17:14:27,570 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,570 | itj_planning | INFO | # 870  A191_M2  L  Linear retract of Gripper from Beam ('b17')
2022-05-27 17:14:27,571 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,571 | itj_planning | INFO | # 871  A192_M0  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-05-27 17:14:27,571 | itj_planning | INFO |                    146 TrajPts.
2022-05-27 17:14:27,571 | itj_planning | INFO | # 872  A192_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-05-27 17:14:27,571 | itj_planning | INFO |                    27  TrajPts.
2022-05-27 17:14:27,571 | itj_planning | INFO | # 874  A192_M3  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-05-27 17:14:27,571 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,571 | itj_planning | INFO | # 875  A193_M0  F  Free Move to reach SL1 ('s1') on Beam ('b17') 
2022-05-27 17:14:27,572 | itj_planning | INFO |                    116 TrajPts.
2022-05-27 17:14:27,572 | itj_planning | INFO | # 877  A193_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-05-27 17:14:27,572 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,572 | itj_planning | INFO | # 881  A194_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b7-b17')
2022-05-27 17:14:27,572 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,572 | itj_planning | INFO | # 882  A194_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-05-27 17:14:27,572 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,573 | itj_planning | INFO | # 884  A195_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-05-27 17:14:27,573 | itj_planning | INFO |                    89  TrajPts.
2022-05-27 17:14:27,573 | itj_planning | INFO | # 885  A195_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
2022-05-27 17:14:27,573 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,573 | itj_planning | INFO | # 886  A195_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-05-27 17:14:27,573 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,573 | itj_planning | INFO | # 888  A195_M4  L  Linear Retract after placing SL1 ('s1') in storage
2022-05-27 17:14:27,574 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,574 | itj_planning | INFO | # 889  A196_M0  F  Free Move to reach SL1 ('s3') on Beam ('b17') 
2022-05-27 17:14:27,574 | itj_planning | INFO |                    68  TrajPts.
2022-05-27 17:14:27,574 | itj_planning | INFO | # 891  A196_M2  L  Linear Advance to dock toolchanger of SL1 ('s3').
2022-05-27 17:14:27,574 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,574 | itj_planning | INFO | # 895  A197_M2  L  Robot and Screwdriver (s3) syncronously move to retract from Joint ('b16-b17')
2022-05-27 17:14:27,574 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,574 | itj_planning | INFO | # 896  A197_M3  L  Linear retract after picking up Screwdriver ('s3')
2022-05-27 17:14:27,575 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,575 | itj_planning | INFO | # 898  A198_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s3'), to place tool in storage.
2022-05-27 17:14:27,575 | itj_planning | INFO |                    68  TrajPts.
2022-05-27 17:14:27,575 | itj_planning | INFO | # 899  A198_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s3'). (Faster)
2022-05-27 17:14:27,575 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,575 | itj_planning | INFO | # 900  A198_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s3').
2022-05-27 17:14:27,575 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,576 | itj_planning | INFO | # 902  A198_M4  L  Linear Retract after placing SL1 ('s3') in storage
2022-05-27 17:14:27,576 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,576 | itj_planning | INFO | # 903  A199_M0  F  Free Move to reach SL1 ('s2') on Beam ('b17') 
2022-05-27 17:14:27,576 | itj_planning | INFO |                    133 TrajPts.
2022-05-27 17:14:27,576 | itj_planning | INFO | # 905  A199_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-05-27 17:14:27,576 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,577 | itj_planning | INFO | # 909  A200_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b0-b17')
2022-05-27 17:14:27,577 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,577 | itj_planning | INFO | # 910  A200_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-05-27 17:14:27,577 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,577 | itj_planning | INFO | # 912  A201_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-05-27 17:14:27,577 | itj_planning | INFO |                    117 TrajPts.
2022-05-27 17:14:27,578 | itj_planning | INFO | # 913  A201_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-05-27 17:14:27,578 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,578 | itj_planning | INFO | # 914  A201_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-05-27 17:14:27,578 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,578 | itj_planning | INFO | # 916  A201_M4  L  Linear Retract after placing SL1 ('s2') in storage
2022-05-27 17:14:27,578 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,578 | itj_planning | INFO | # 918  A203_M0  F  Free Move to reach CL3 ('c1') to detach it from structure.
2022-05-27 17:14:27,578 | itj_planning | INFO |                    133 TrajPts.
2022-05-27 17:14:27,579 | itj_planning | INFO | # 920  A203_M2  L  Linear Advance to dock toolchanger of CL3 ('c1').
2022-05-27 17:14:27,579 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,579 | itj_planning | INFO | # 924  A203_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c1') from structure.
2022-05-27 17:14:27,579 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,579 | itj_planning | INFO | # 925  A203_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c1') from structure.
2022-05-27 17:14:27,579 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,579 | itj_planning | INFO | # 927  A204_M0  F  Free Move to bring CL3 ('c1') to structure.
2022-05-27 17:14:27,580 | itj_planning | INFO |                    103 TrajPts.
2022-05-27 17:14:27,580 | itj_planning | INFO | # 929  A204_M2  L  Linear Approach 1 of 2 to attach CL3 ('c1') to structure.
2022-05-27 17:14:27,580 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,580 | itj_planning | INFO | # 930  A204_M3  L  Linear Approach 2 of 2 to attach CL3 ('c1') to structure.
2022-05-27 17:14:27,580 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,580 | itj_planning | INFO | # 933  A204_M6  L  Linear Retract after attaching CL3 ('c1') on structure
2022-05-27 17:14:27,581 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,581 | itj_planning | INFO | # 935  A205_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-05-27 17:14:27,581 | itj_planning | INFO |                    132 TrajPts.
2022-05-27 17:14:27,581 | itj_planning | INFO | # 937  A205_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-05-27 17:14:27,581 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,582 | itj_planning | INFO | # 941  A205_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-05-27 17:14:27,582 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,582 | itj_planning | INFO | # 942  A205_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-05-27 17:14:27,582 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,582 | itj_planning | INFO | # 944  A206_M0  F  Free Move to bring CL3 ('c2') to structure.
2022-05-27 17:14:27,582 | itj_planning | INFO |                    83  TrajPts.
2022-05-27 17:14:27,582 | itj_planning | INFO | # 946  A206_M2  L  Linear Approach 1 of 2 to attach CL3 ('c2') to structure.
2022-05-27 17:14:27,583 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,583 | itj_planning | INFO | # 947  A206_M3  L  Linear Approach 2 of 2 to attach CL3 ('c2') to structure.
2022-05-27 17:14:27,583 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,583 | itj_planning | INFO | # 950  A206_M6  L  Linear Retract after attaching CL3 ('c2') on structure
2022-05-27 17:14:27,583 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,583 | itj_planning | INFO | # 952  A207_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-05-27 17:14:27,583 | itj_planning | INFO |                    109 TrajPts.
2022-05-27 17:14:27,584 | itj_planning | INFO | # 953  A207_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-05-27 17:14:27,584 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,584 | itj_planning | INFO | # 955  A207_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-05-27 17:14:27,584 | itj_planning | INFO |                    27  TrajPts.
2022-05-27 17:14:27,584 | itj_planning | INFO | # 956  A208_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b18')
2022-05-27 17:14:27,584 | itj_planning | INFO |                    130 TrajPts.
2022-05-27 17:14:27,584 | itj_planning | INFO | # 958  A208_M2  L  Linear Advance to Storage Frame of Beam ('b18')
2022-05-27 17:14:27,584 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,585 | itj_planning | INFO | # 961  A208_M5  L  Linear Retract after picking up Beam ('b18')
2022-05-27 17:14:27,585 | itj_planning | INFO |                    19  TrajPts.
2022-05-27 17:14:27,585 | itj_planning | INFO | # 962  A209_M0  F  Free Move to bring Beam ('b18') to approach clamps on structure.
2022-05-27 17:14:27,585 | itj_planning | INFO |                    97  TrajPts.
2022-05-27 17:14:27,585 | itj_planning | INFO | # 963  A209_M1  L  Linear Advance to bring Beam ('b18') into clamp jaws
2022-05-27 17:14:27,585 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,586 | itj_planning | INFO | # 965  A209_M3  L  Robot and Clamps (['c2', 'c1']) syncronously move to clamp Beam ('b18')
2022-05-27 17:14:27,586 | itj_planning | INFO |                    25  TrajPts.
2022-05-27 17:14:27,586 | itj_planning | INFO | # 968  A210_M2  L  Linear retract of Gripper from Beam ('b18')
2022-05-27 17:14:27,586 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,586 | itj_planning | INFO | # 970  A212_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b19')
2022-05-27 17:14:27,586 | itj_planning | INFO |                    130 TrajPts.
2022-05-27 17:14:27,586 | itj_planning | INFO | # 972  A212_M2  L  Linear Advance to Storage Frame of Beam ('b19')
2022-05-27 17:14:27,587 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,587 | itj_planning | INFO | # 975  A212_M5  L  Linear Retract after picking up Beam ('b19')
2022-05-27 17:14:27,587 | itj_planning | INFO |                    19  TrajPts.
2022-05-27 17:14:27,587 | itj_planning | INFO | # 976  A213_M0  L  Linear Move to lift up Beam ('b19')
2022-05-27 17:14:27,587 | itj_planning | INFO |                    2   TrajPts.
2022-05-27 17:14:27,587 | itj_planning | INFO | # 977  A213_M1  L  Linear Move to intermediate position before reorienting Beam ('b19')
2022-05-27 17:14:27,587 | itj_planning | INFO |                    71  TrajPts.
2022-05-27 17:14:27,587 | itj_planning | INFO | # 978  A213_M2  L  Final Move to reorient Beam ('b19')
2022-05-27 17:14:27,588 | itj_planning | INFO |                    27  TrajPts.
2022-05-27 17:14:27,588 | itj_planning | INFO | # 982  A217_M0  F  Free Move to bring Beam ('b19') to assemble_approach position on structure.
2022-05-27 17:14:27,588 | itj_planning | INFO |                    70  TrajPts.
2022-05-27 17:14:27,588 | itj_planning | INFO | # 983  A217_M1  L  Linear Advance to bring Screwdriver tips to touch the predrilled hole.
2022-05-27 17:14:27,588 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,588 | itj_planning | INFO | # 984  A217_M2  L  Robot and Screwdrivers (['s1', 's3', 's2']) syncronously move to screw Beam ('b19')
2022-05-27 17:14:27,588 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,588 | itj_planning | INFO | # 988  A218_M2  L  Linear retract of Gripper from Beam ('b19')
2022-05-27 17:14:27,589 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,589 | itj_planning | INFO | # 989  A219_M0  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-05-27 17:14:27,589 | itj_planning | INFO |                    158 TrajPts.
2022-05-27 17:14:27,589 | itj_planning | INFO | # 990  A219_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-05-27 17:14:27,589 | itj_planning | INFO |                    27  TrajPts.
2022-05-27 17:14:27,589 | itj_planning | INFO | # 992  A219_M3  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-05-27 17:14:27,589 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,590 | itj_planning | INFO | # 993  A220_M0  F  Free Move to reach SL1 ('s2') on Beam ('b19') 
2022-05-27 17:14:27,590 | itj_planning | INFO |                    92  TrajPts.
2022-05-27 17:14:27,590 | itj_planning | INFO | # 995  A220_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-05-27 17:14:27,590 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,590 | itj_planning | INFO | # 999  A221_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b9-b19')
2022-05-27 17:14:27,590 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,590 | itj_planning | INFO | #1000  A221_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-05-27 17:14:27,590 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,591 | itj_planning | INFO | #1002  A222_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-05-27 17:14:27,591 | itj_planning | INFO |                    79  TrajPts.
2022-05-27 17:14:27,591 | itj_planning | INFO | #1003  A222_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-05-27 17:14:27,591 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,591 | itj_planning | INFO | #1004  A222_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-05-27 17:14:27,591 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,591 | itj_planning | INFO | #1006  A222_M4  L  Linear Retract after placing SL1 ('s2') in storage
2022-05-27 17:14:27,591 | itj_planning | INFO |                    7   TrajPts.
