2022-02-02 00:39:18,401 | itj_planning | INFO | planning.run.py started with args: Namespace(buffers_for_free_motions=False, debug=False, design_dir='210419_HyparHut', diagnosis=False, draw_mp_exploration=False, load_external_movements=True, low_res=False, movement_id=None, mp_algorithm='birrt', problem='Shelter_process.json', problem_subdir='.', quiet=False, reachable_range=[0.2, 2.4], reinit_tool=True, rrt_iterations=400, seq_n=None, smooth=True, solve_mode='nonlinear', solve_timeout=3600.0, step_sim=False, viewer=False, watch=False, write=True)
2022-02-02 06:35:38,701 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:35:50,551 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:38:41,928 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A440_M0, Free Move to reach Storage Approach Frame of SL1 ('s3'), to place tool in storage., traj 0).
2022-02-02 06:38:41,928 | itj_planning | INFO | No plan found for A440_M0 after 1 attempts. RoboticFreeMovement(#A440_M0, Free Move to reach Storage Approach Frame of SL1 ('s3'), to place tool in storage., traj 0)
2022-02-02 06:38:41,928 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:38:41,944 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:38:43,397 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:38:46,523 | itj_planning | INFO | ##########
2022-02-02 06:38:46,523 | itj_planning | INFO | Beam b31 | nonlinear | Trail #2 | time 344.34
2022-02-02 06:38:58,180 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:39:06,551 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:41:03,766 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0).
2022-02-02 06:41:03,766 | itj_planning | INFO | No plan found for A435_M0 after 1 attempts. RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0)
2022-02-02 06:41:03,766 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:41:03,766 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:41:05,271 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:41:08,310 | itj_planning | INFO | ##########
2022-02-02 06:41:08,310 | itj_planning | INFO | Beam b31 | nonlinear | Trail #3 | time 486.12
2022-02-02 06:41:20,483 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:41:29,462 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:43:31,460 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0).
2022-02-02 06:43:31,460 | itj_planning | INFO | No plan found for A435_M0 after 1 attempts. RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0)
2022-02-02 06:43:31,460 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:43:31,460 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:43:32,924 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:43:36,053 | itj_planning | INFO | ##########
2022-02-02 06:43:36,053 | itj_planning | INFO | Beam b31 | nonlinear | Trail #4 | time 633.87
2022-02-02 06:43:47,396 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:44:04,333 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:46:00,611 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0).
2022-02-02 06:46:00,611 | itj_planning | INFO | No plan found for A435_M0 after 1 attempts. RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0)
2022-02-02 06:46:00,611 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:46:00,611 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:46:02,272 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:46:05,015 | itj_planning | INFO | ##########
2022-02-02 06:46:05,015 | itj_planning | INFO | Beam b31 | nonlinear | Trail #5 | time 782.83
2022-02-02 06:46:17,872 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:46:28,090 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:49:12,447 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0).
2022-02-02 06:49:12,447 | itj_planning | INFO | No plan found for A435_M0 after 1 attempts. RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0)
2022-02-02 06:49:12,447 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:49:12,447 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:49:13,906 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:49:16,687 | itj_planning | INFO | ##########
2022-02-02 06:49:16,687 | itj_planning | INFO | Beam b31 | nonlinear | Trail #6 | time 974.50
2022-02-02 06:49:28,679 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:49:38,678 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:53:38,878 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A443_M0, Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage., traj 0).
2022-02-02 06:53:38,878 | itj_planning | INFO | No plan found for A443_M0 after 1 attempts. RoboticFreeMovement(#A443_M0, Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage., traj 0)
2022-02-02 06:53:38,878 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:53:38,878 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:53:40,379 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:53:43,154 | itj_planning | INFO | ##########
2022-02-02 06:53:43,154 | itj_planning | INFO | Beam b31 | nonlinear | Trail #7 | time 1240.97
2022-02-02 06:53:58,098 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:54:18,914 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:56:21,453 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0).
2022-02-02 06:56:21,453 | itj_planning | INFO | No plan found for A431_M1 after 1 attempts. RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0)
2022-02-02 06:56:21,453 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:56:21,453 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:56:22,888 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:56:25,640 | itj_planning | INFO | ##########
2022-02-02 06:56:25,640 | itj_planning | INFO | Beam b31 | nonlinear | Trail #8 | time 1403.46
2022-02-02 06:56:37,593 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:56:44,170 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:58:39,059 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0).
2022-02-02 06:58:39,075 | itj_planning | INFO | No plan found for A435_M0 after 1 attempts. RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0)
2022-02-02 06:58:39,075 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 06:58:39,075 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 06:58:40,569 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 06:58:43,589 | itj_planning | INFO | ##########
2022-02-02 06:58:43,591 | itj_planning | INFO | Beam b31 | nonlinear | Trail #9 | time 1541.41
2022-02-02 06:58:56,879 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 06:59:05,422 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:01:01,610 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0).
2022-02-02 07:01:01,610 | itj_planning | INFO | No plan found for A435_M0 after 1 attempts. RoboticFreeMovement(#A435_M0, Free Move to bring Beam ('b31') to assemble_approach position on structure., traj 0)
2022-02-02 07:01:01,610 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=31) beam b31!
2022-02-02 07:01:01,610 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 07:01:03,059 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 07:01:06,051 | itj_planning | INFO | ##########
2022-02-02 07:01:06,051 | itj_planning | INFO | Beam b31 | nonlinear | Trail #10 | time 1683.87
2022-02-02 07:01:20,673 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A427_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:01:37,380 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A431_M1, Free Move to reorient Beam ('b31'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:05:27,732 | itj_planning | INFO | ---
2022-02-02 07:05:27,732 | itj_planning | INFO | [32m#91 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:05:35,850 | itj_planning | INFO | ---
2022-02-02 07:05:35,850 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:09:09,719 | itj_planning | INFO | ---
2022-02-02 07:09:09,719 | itj_planning | INFO | [32m#11 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:09:17,708 | itj_planning | INFO | ---
2022-02-02 07:09:17,708 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:09:17,708 | itj_planning | INFO | A plan has been found for (seq_n=31) beam id b31!
2022-02-02 07:09:17,708 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:09:17,708 | itj_planning | INFO | --------------------
2022-02-02 07:09:17,708 | itj_planning | INFO | ##########
2022-02-02 07:09:17,708 | itj_planning | INFO | Beam b32 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:09:34,959 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A451_M1, Free Move to reorient Beam ('b32'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:12:01,163 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A453_M0, Free Move to bring Beam ('b32') to assemble_approach position on structure., traj 0).
2022-02-02 07:12:01,163 | itj_planning | INFO | No plan found for A453_M0 after 1 attempts. RoboticFreeMovement(#A453_M0, Free Move to bring Beam ('b32') to assemble_approach position on structure., traj 0)
2022-02-02 07:12:01,163 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=32) beam b32!
2022-02-02 07:12:01,163 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 07:12:02,603 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 07:12:05,433 | itj_planning | INFO | ##########
2022-02-02 07:12:05,433 | itj_planning | INFO | Beam b32 | nonlinear | Trail #1 | time 167.73
2022-02-02 07:12:13,895 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A447_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:12:21,609 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A451_M1, Free Move to reorient Beam ('b32'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:14:03,689 | itj_planning | INFO | ---
2022-02-02 07:14:03,689 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:14:11,636 | itj_planning | INFO | ---
2022-02-02 07:14:11,636 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:16:27,358 | itj_planning | INFO | ---
2022-02-02 07:16:27,358 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:16:35,222 | itj_planning | INFO | ---
2022-02-02 07:16:35,222 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:16:35,222 | itj_planning | INFO | A plan has been found for (seq_n=32) beam id b32!
2022-02-02 07:16:35,222 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:16:35,222 | itj_planning | INFO | --------------------
2022-02-02 07:16:35,222 | itj_planning | INFO | ##########
2022-02-02 07:16:35,222 | itj_planning | INFO | Beam b33 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:16:50,319 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A463_M1, Free Move to reorient Beam ('b33'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:18:14,178 | itj_planning | INFO | ---
2022-02-02 07:18:14,178 | itj_planning | INFO | [32m#71 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:18:26,059 | itj_planning | INFO | ---
2022-02-02 07:18:26,059 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:21:06,322 | itj_planning | INFO | ---
2022-02-02 07:21:06,322 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:21:17,681 | itj_planning | INFO | ---
2022-02-02 07:21:17,681 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:21:17,681 | itj_planning | INFO | A plan has been found for (seq_n=33) beam id b33!
2022-02-02 07:21:17,681 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:21:17,681 | itj_planning | INFO | --------------------
2022-02-02 07:21:17,681 | itj_planning | INFO | ##########
2022-02-02 07:21:17,681 | itj_planning | INFO | Beam b34 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:21:31,798 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A479_M1, Free Move to reorient Beam ('b34'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:23:38,199 | itj_planning | INFO | ---
2022-02-02 07:23:38,199 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:23:50,236 | itj_planning | INFO | ---
2022-02-02 07:23:50,236 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:25:45,933 | itj_planning | INFO | ---
2022-02-02 07:25:45,933 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:25:57,565 | itj_planning | INFO | ---
2022-02-02 07:25:57,565 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:25:57,565 | itj_planning | INFO | A plan has been found for (seq_n=34) beam id b34!
2022-02-02 07:25:57,565 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:25:57,565 | itj_planning | INFO | --------------------
2022-02-02 07:25:57,565 | itj_planning | INFO | ##########
2022-02-02 07:25:57,565 | itj_planning | INFO | Beam b35 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:26:11,588 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A491_M1, Free Move to reorient Beam ('b35'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:27:46,862 | itj_planning | INFO | ---
2022-02-02 07:27:46,862 | itj_planning | INFO | [32m#71 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:27:58,930 | itj_planning | INFO | ---
2022-02-02 07:27:58,930 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:30:38,933 | itj_planning | INFO | ---
2022-02-02 07:30:38,933 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:30:50,453 | itj_planning | INFO | ---
2022-02-02 07:30:50,453 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:30:50,453 | itj_planning | INFO | A plan has been found for (seq_n=35) beam id b35!
2022-02-02 07:30:50,469 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:30:50,469 | itj_planning | INFO | --------------------
2022-02-02 07:30:50,469 | itj_planning | INFO | ##########
2022-02-02 07:30:50,469 | itj_planning | INFO | Beam b36 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:31:01,328 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A507_M1, Free Move to reorient Beam ('b36'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:32:54,371 | itj_planning | INFO | ---
2022-02-02 07:32:54,371 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:33:06,359 | itj_planning | INFO | ---
2022-02-02 07:33:06,359 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:35:33,005 | itj_planning | INFO | ---
2022-02-02 07:35:33,005 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:35:44,971 | itj_planning | INFO | ---
2022-02-02 07:35:44,971 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:35:44,971 | itj_planning | INFO | A plan has been found for (seq_n=36) beam id b36!
2022-02-02 07:35:44,971 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:35:44,971 | itj_planning | INFO | --------------------
2022-02-02 07:35:44,971 | itj_planning | INFO | ##########
2022-02-02 07:35:44,971 | itj_planning | INFO | Beam b37 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:36:06,716 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A519_M1, Free Move to reorient Beam ('b37'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:39:00,187 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A523_M0, Free Move to bring Beam ('b37') to assemble_approach position on structure., traj 0).
2022-02-02 07:39:00,203 | itj_planning | INFO | No plan found for A523_M0 after 1 attempts. RoboticFreeMovement(#A523_M0, Free Move to bring Beam ('b37') to assemble_approach position on structure., traj 0)
2022-02-02 07:39:00,203 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=37) beam b37!
2022-02-02 07:39:00,203 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 07:39:01,758 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 07:39:04,776 | itj_planning | INFO | ##########
2022-02-02 07:39:04,776 | itj_planning | INFO | Beam b37 | nonlinear | Trail #1 | time 199.81
2022-02-02 07:39:17,601 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A515_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:39:28,626 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A519_M1, Free Move to reorient Beam ('b37'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:44:13,630 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A534_M0, Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage., traj 0).
2022-02-02 07:44:13,630 | itj_planning | INFO | No plan found for A534_M0 after 1 attempts. RoboticFreeMovement(#A534_M0, Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage., traj 0)
2022-02-02 07:44:13,630 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=37) beam b37!
2022-02-02 07:44:13,630 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 07:44:15,142 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 07:44:18,142 | itj_planning | INFO | ##########
2022-02-02 07:44:18,142 | itj_planning | INFO | Beam b37 | nonlinear | Trail #2 | time 513.17
2022-02-02 07:44:32,309 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A515_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:44:43,136 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A519_M1, Free Move to reorient Beam ('b37'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:47:16,417 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A523_M0, Free Move to bring Beam ('b37') to assemble_approach position on structure., traj 0).
2022-02-02 07:47:16,417 | itj_planning | INFO | No plan found for A523_M0 after 1 attempts. RoboticFreeMovement(#A523_M0, Free Move to bring Beam ('b37') to assemble_approach position on structure., traj 0)
2022-02-02 07:47:16,417 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=37) beam b37!
2022-02-02 07:47:16,417 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 07:47:17,891 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 07:47:20,924 | itj_planning | INFO | ##########
2022-02-02 07:47:20,924 | itj_planning | INFO | Beam b37 | nonlinear | Trail #3 | time 695.95
