2022-06-09 00:42:33,389 | itj_planning | INFO | planning.statistics.py started with args: Namespace(debug=False, design_dir='220407_CantiBoxMid', movement_id=None, no_fk=False, problem='CantiBoxMid_process', problem_subdir='results')
2022-06-09 00:43:46,343 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:46,343 | itj_planning | INFO | # 683  A138_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-06-09 00:43:46,358 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:46,374 | itj_planning | INFO | # 685  A138_M5  L  Linear Retract after placing SL1 ('s1') in storage
2022-06-09 00:43:46,389 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:46,389 | itj_planning | INFO | # 686  A139_M0  F  Free Move to reach SL1 ('s2') on Beam ('b13') 
2022-06-09 00:43:47,514 | itj_planning | INFO |                    328 TrajPts, 13135.2 mm Flange Distance
2022-06-09 00:43:47,514 | itj_planning | INFO | # 688  A139_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-06-09 00:43:47,546 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:47,546 | itj_planning | INFO | # 692  A140_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b12-b13')
2022-06-09 00:43:47,718 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:43:47,733 | itj_planning | INFO | # 693  A140_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-06-09 00:43:47,749 | itj_planning | INFO |                    5   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:47,749 | itj_planning | INFO | # 696  A141_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-06-09 00:43:48,624 | itj_planning | INFO |                    255 TrajPts, 11216.3 mm Flange Distance
2022-06-09 00:43:48,624 | itj_planning | INFO | # 697  A141_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-06-09 00:43:48,733 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:48,733 | itj_planning | INFO | # 698  A141_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-06-09 00:43:48,749 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:48,749 | itj_planning | INFO | # 700  A141_M5  L  Linear Retract after placing SL1 ('s2') in storage
2022-06-09 00:43:48,780 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:48,780 | itj_planning | INFO | # 702  A143_M0  F  Free Move to reach CL3M ('c4') to detach it from structure.
2022-06-09 00:43:49,280 | itj_planning | INFO |                    145 TrajPts, 4842.5 mm Flange Distance
2022-06-09 00:43:49,280 | itj_planning | INFO | # 704  A143_M2  L  Linear Advance to dock toolchanger of CL3M ('c4').
2022-06-09 00:43:49,296 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:49,296 | itj_planning | INFO | # 708  A143_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c4') from structure.
2022-06-09 00:43:49,311 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:49,327 | itj_planning | INFO | # 709  A143_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c4') from structure.
2022-06-09 00:43:49,358 | itj_planning | INFO |                    11  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:49,358 | itj_planning | INFO | # 711  A144_M0  F  Free Move to bring CL3M ('c4') to structure.
2022-06-09 00:43:50,155 | itj_planning | INFO |                    231 TrajPts, 10343.5 mm Flange Distance
2022-06-09 00:43:50,155 | itj_planning | INFO | # 713  A144_M2  L  Linear Approach 1 of 2 to attach CL3M ('c4') to structure.
2022-06-09 00:43:50,202 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:50,218 | itj_planning | INFO | # 714  A144_M3  L  Linear Approach 2 of 2 to attach CL3M ('c4') to structure.
2022-06-09 00:43:50,218 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:50,218 | itj_planning | INFO | # 717  A144_M6  L  Linear Retract after attaching CL3M ('c4') on structure
2022-06-09 00:43:50,249 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:50,249 | itj_planning | INFO | # 719  A145_M0  F  Free Move to reach CL3M ('c3') to detach it from structure.
2022-06-09 00:43:50,983 | itj_planning | INFO |                    214 TrajPts, 12123.6 mm Flange Distance
2022-06-09 00:43:50,983 | itj_planning | INFO | # 721  A145_M2  L  Linear Advance to dock toolchanger of CL3M ('c3').
2022-06-09 00:43:51,014 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:51,014 | itj_planning | INFO | # 725  A145_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c3') from structure.
2022-06-09 00:43:51,014 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:51,030 | itj_planning | INFO | # 726  A145_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c3') from structure.
2022-06-09 00:43:51,077 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:43:51,077 | itj_planning | INFO | # 728  A146_M0  F  Free Move to bring CL3M ('c3') to structure.
2022-06-09 00:43:51,343 | itj_planning | INFO |                    78  TrajPts, 1207.2 mm Flange Distance
2022-06-09 00:43:51,343 | itj_planning | INFO | # 730  A146_M2  L  Linear Approach 1 of 2 to attach CL3M ('c3') to structure.
2022-06-09 00:43:51,389 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:51,389 | itj_planning | INFO | # 731  A146_M3  L  Linear Approach 2 of 2 to attach CL3M ('c3') to structure.
2022-06-09 00:43:51,405 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:51,405 | itj_planning | INFO | # 734  A146_M6  L  Linear Retract after attaching CL3M ('c3') on structure
2022-06-09 00:43:51,436 | itj_planning | INFO |                    8   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:51,452 | itj_planning | INFO | # 736  A147_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:52,155 | itj_planning | INFO |                    208 TrajPts, 12587.3 mm Flange Distance
2022-06-09 00:43:52,155 | itj_planning | INFO | # 737  A147_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:43:52,171 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:52,171 | itj_planning | INFO | # 739  A147_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-06-09 00:43:52,280 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:52,280 | itj_planning | INFO | # 740  A148_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b14')
2022-06-09 00:43:52,702 | itj_planning | INFO |                    124 TrajPts, 7105.8 mm Flange Distance
2022-06-09 00:43:52,702 | itj_planning | INFO | # 742  A148_M2  L  Linear Advance to Storage Frame of Beam ('b14')
2022-06-09 00:43:52,749 | itj_planning | INFO |                    12  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:52,749 | itj_planning | INFO | # 745  A148_M5  L  Linear Retract after picking up Beam ('b14')
2022-06-09 00:43:52,827 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:43:52,827 | itj_planning | INFO | # 746  A149_M0  F  Free Move to bring Beam ('b14') to approach clamps on structure.
2022-06-09 00:43:54,015 | itj_planning | INFO |                    350 TrajPts, 18940.3 mm Flange Distance
2022-06-09 00:43:54,015 | itj_planning | INFO | # 747  A149_M1  L  Linear Advance to bring Beam ('b14') into clamp jaws
2022-06-09 00:43:54,061 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:43:54,061 | itj_planning | INFO | # 749  A149_M3  L  Robot and Clamps (['c4', 'c3']) syncronously move to clamp Beam ('b14')
2022-06-09 00:43:54,155 | itj_planning | INFO |                    25  TrajPts, 111.0 mm Flange Distance
2022-06-09 00:43:54,155 | itj_planning | INFO | # 752  A150_M2  L  Linear retract of Gripper from Beam ('b14')
2022-06-09 00:43:54,202 | itj_planning | INFO |                    13  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:43:54,202 | itj_planning | INFO | # 754  A151_M1  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:54,827 | itj_planning | INFO |                    183 TrajPts, 6712.9 mm Flange Distance
2022-06-09 00:43:54,827 | itj_planning | INFO | # 755  A151_M2  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:43:54,922 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:54,922 | itj_planning | INFO | # 757  A151_M4  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-06-09 00:43:54,952 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:43:54,952 | itj_planning | INFO | # 758  A152_M0  F  Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage.
2022-06-09 00:43:55,218 | itj_planning | INFO |                    78  TrajPts, 2378.8 mm Flange Distance
2022-06-09 00:43:55,218 | itj_planning | INFO | # 759  A152_M1  L  Toolchanger Advance to dock with SL1_G200 ('s4').
2022-06-09 00:43:55,249 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:55,249 | itj_planning | INFO | # 761  A152_M3  L  Linear Retract 1 from Storage Frame of SL1_G200 ('s4').
2022-06-09 00:43:55,264 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:55,264 | itj_planning | INFO | # 762  A152_M4  L  Linear Retract 2 from Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:43:55,374 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:55,374 | itj_planning | INFO | # 763  A153_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b15')
2022-06-09 00:43:55,874 | itj_planning | INFO |                    144 TrajPts, 8659.3 mm Flange Distance
2022-06-09 00:43:55,874 | itj_planning | INFO | # 765  A153_M2  L  Linear Advance to Storage Frame of Beam ('b15')
2022-06-09 00:43:55,968 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:55,968 | itj_planning | INFO | # 769  A156_M0  L  Linear Move to lift up Beam ('b15')
2022-06-09 00:43:56,046 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:43:56,046 | itj_planning | INFO | # 770  A156_M1  L  Linear Move to intermediate position before reorienting Beam ('b15')
2022-06-09 00:43:56,280 | itj_planning | INFO |                    64  TrajPts, 620.7 mm Flange Distance
2022-06-09 00:43:56,280 | itj_planning | INFO | # 771  A156_M2  L  Final Move to reorient Beam ('b15')
2022-06-09 00:43:56,374 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:56,374 | itj_planning | INFO | # 774  A159_M0  F  Free Move to bring Beam ('b15') to assemble_approach position on structure.
2022-06-09 00:43:57,405 | itj_planning | INFO |                    273 TrajPts, 11997.1 mm Flange Distance
2022-06-09 00:43:57,405 | itj_planning | INFO | # 775  A159_M1  L  Linear Advance to bring Screwdriver tips to touch the predrilled hole.
2022-06-09 00:43:57,436 | itj_planning | INFO |                    4   TrajPts, 21.0 mm Flange Distance
2022-06-09 00:43:57,436 | itj_planning | INFO | # 776  A159_M2  L  Robot and Screwdrivers (['s2', 's1', 's4']) syncronously move to screw Beam ('b15')
2022-06-09 00:43:57,655 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:43:57,655 | itj_planning | INFO | # 780  A160_M2  L  Robot and Screwdriver (s4) syncronously move to retract from Joint ('b8-b15')
2022-06-09 00:43:57,858 | itj_planning | INFO |                    52  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:43:57,858 | itj_planning | INFO | # 781  A160_M3  L  Linear retract after picking up Screwdriver ('s4')
2022-06-09 00:43:57,874 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:57,874 | itj_planning | INFO | # 784  A161_M1  F  Free Move to reach Storage Approach Frame of SL1_G200 ('s4'), to place tool in storage.
2022-06-09 00:43:58,468 | itj_planning | INFO |                    146 TrajPts, 6153.5 mm Flange Distance
2022-06-09 00:43:58,468 | itj_planning | INFO | # 785  A161_M2  L  Linear Advance 1 to approach Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:43:58,593 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:58,593 | itj_planning | INFO | # 786  A161_M3  L  Linear Advance 2 to Storage Frame of SL1_G200 ('s4').
2022-06-09 00:43:58,608 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:58,608 | itj_planning | INFO | # 788  A161_M5  L  Linear Retract after placing SL1_G200 ('s4') in storage
2022-06-09 00:43:58,639 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:58,639 | itj_planning | INFO | # 789  A162_M0  F  Free Move to reach SL1 ('s1') on Beam ('b15') 
2022-06-09 00:43:59,062 | itj_planning | INFO |                    116 TrajPts, 6193.8 mm Flange Distance
2022-06-09 00:43:59,077 | itj_planning | INFO | # 791  A162_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-06-09 00:43:59,093 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:43:59,093 | itj_planning | INFO | # 795  A163_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b14-b15')
2022-06-09 00:43:59,280 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:43:59,296 | itj_planning | INFO | # 796  A163_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-06-09 00:43:59,296 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:43:59,296 | itj_planning | INFO | # 799  A164_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-06-09 00:43:59,811 | itj_planning | INFO |                    147 TrajPts, 5687.2 mm Flange Distance
2022-06-09 00:43:59,811 | itj_planning | INFO | # 800  A164_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
2022-06-09 00:43:59,905 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:43:59,905 | itj_planning | INFO | # 801  A164_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-06-09 00:43:59,921 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:43:59,937 | itj_planning | INFO | # 803  A164_M5  L  Linear Retract after placing SL1 ('s1') in storage
2022-06-09 00:43:59,952 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:43:59,952 | itj_planning | INFO | # 804  A165_M0  F  Free Move to reach SL1 ('s2') on Beam ('b15') 
2022-06-09 00:44:00,655 | itj_planning | INFO |                    204 TrajPts, 6742.6 mm Flange Distance
2022-06-09 00:44:00,671 | itj_planning | INFO | # 806  A165_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-06-09 00:44:00,686 | itj_planning | INFO |                    7   TrajPts, 50.9 mm Flange Distance
2022-06-09 00:44:00,702 | itj_planning | INFO | # 810  A166_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b0-b15')
2022-06-09 00:44:00,890 | itj_planning | INFO |                    53  TrajPts, 250.9 mm Flange Distance
2022-06-09 00:44:00,890 | itj_planning | INFO | # 811  A166_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-06-09 00:44:00,905 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:00,905 | itj_planning | INFO | # 814  A167_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-06-09 00:44:01,483 | itj_planning | INFO |                    164 TrajPts, 5853.1 mm Flange Distance
2022-06-09 00:44:01,483 | itj_planning | INFO | # 815  A167_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-06-09 00:44:01,577 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:01,593 | itj_planning | INFO | # 816  A167_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-06-09 00:44:01,593 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:01,608 | itj_planning | INFO | # 818  A167_M5  L  Linear Retract after placing SL1 ('s2') in storage
2022-06-09 00:44:01,624 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:01,624 | itj_planning | INFO | # 820  A169_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-06-09 00:44:02,280 | itj_planning | INFO |                    190 TrajPts, 9452.8 mm Flange Distance
2022-06-09 00:44:02,280 | itj_planning | INFO | # 822  A169_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-06-09 00:44:02,311 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:02,311 | itj_planning | INFO | # 826  A169_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:44:02,327 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:02,327 | itj_planning | INFO | # 827  A169_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:44:02,374 | itj_planning | INFO |                    12  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:02,374 | itj_planning | INFO | # 829  A170_M0  F  Free Move to bring CL3 ('c2') to structure.
2022-06-09 00:44:03,186 | itj_planning | INFO |                    215 TrajPts, 7468.1 mm Flange Distance
2022-06-09 00:44:03,186 | itj_planning | INFO | # 831  A170_M2  L  Linear Approach 1 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:44:03,249 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:44:03,249 | itj_planning | INFO | # 832  A170_M3  L  Linear Approach 2 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:44:03,265 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:03,265 | itj_planning | INFO | # 835  A170_M6  L  Linear Retract after attaching CL3 ('c2') on structure
2022-06-09 00:44:03,280 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:03,296 | itj_planning | INFO | # 837  A171_M0  F  Free Move to reach CL3 ('c1') to detach it from structure.
2022-06-09 00:44:04,640 | itj_planning | INFO |                    357 TrajPts, 19361.7 mm Flange Distance
2022-06-09 00:44:04,640 | itj_planning | INFO | # 839  A171_M2  L  Linear Advance to dock toolchanger of CL3 ('c1').
2022-06-09 00:44:04,671 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:04,671 | itj_planning | INFO | # 843  A171_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:44:04,702 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:04,702 | itj_planning | INFO | # 844  A171_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:44:04,749 | itj_planning | INFO |                    11  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:04,749 | itj_planning | INFO | # 846  A172_M0  F  Free Move to bring CL3 ('c1') to structure.
2022-06-09 00:44:05,265 | itj_planning | INFO |                    127 TrajPts, 5514.3 mm Flange Distance
2022-06-09 00:44:05,265 | itj_planning | INFO | # 848  A172_M2  L  Linear Approach 1 of 2 to attach CL3 ('c1') to structure.
2022-06-09 00:44:05,327 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:44:05,327 | itj_planning | INFO | # 849  A172_M3  L  Linear Approach 2 of 2 to attach CL3 ('c1') to structure.
2022-06-09 00:44:05,327 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:05,327 | itj_planning | INFO | # 852  A172_M6  L  Linear Retract after attaching CL3 ('c1') on structure
2022-06-09 00:44:05,374 | itj_planning | INFO |                    8   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:05,374 | itj_planning | INFO | # 854  A173_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:44:06,046 | itj_planning | INFO |                    189 TrajPts, 7797.4 mm Flange Distance
2022-06-09 00:44:06,046 | itj_planning | INFO | # 855  A173_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:44:06,077 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:44:06,077 | itj_planning | INFO | # 857  A173_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-06-09 00:44:06,171 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:06,171 | itj_planning | INFO | # 858  A174_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b16')
2022-06-09 00:44:06,593 | itj_planning | INFO |                    123 TrajPts, 6706.5 mm Flange Distance
2022-06-09 00:44:06,593 | itj_planning | INFO | # 860  A174_M2  L  Linear Advance to Storage Frame of Beam ('b16')
2022-06-09 00:44:06,655 | itj_planning | INFO |                    12  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:44:06,655 | itj_planning | INFO | # 863  A174_M5  L  Linear Retract after picking up Beam ('b16')
2022-06-09 00:44:06,718 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:44:06,718 | itj_planning | INFO | # 864  A175_M0  F  Free Move to bring Beam ('b16') to approach clamps on structure.
2022-06-09 00:44:07,218 | itj_planning | INFO |                    143 TrajPts, 3699.8 mm Flange Distance
2022-06-09 00:44:07,218 | itj_planning | INFO | # 865  A175_M1  L  Linear Advance to bring Beam ('b16') into clamp jaws
2022-06-09 00:44:07,264 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:44:07,264 | itj_planning | INFO | # 867  A175_M3  L  Robot and Clamps (['c2', 'c1']) syncronously move to clamp Beam ('b16')
2022-06-09 00:44:07,358 | itj_planning | INFO |                    25  TrajPts, 111.0 mm Flange Distance
2022-06-09 00:44:07,358 | itj_planning | INFO | # 870  A176_M2  L  Linear retract of Gripper from Beam ('b16')
2022-06-09 00:44:07,405 | itj_planning | INFO |                    13  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:44:07,405 | itj_planning | INFO | # 872  A177_M1  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:44:08,046 | itj_planning | INFO |                    188 TrajPts, 9397.6 mm Flange Distance
2022-06-09 00:44:08,046 | itj_planning | INFO | # 873  A177_M2  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:44:08,140 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:08,140 | itj_planning | INFO | # 875  A177_M4  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-06-09 00:44:08,155 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:44:08,155 | itj_planning | INFO | # 876  A178_M0  F  Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage.
2022-06-09 00:44:08,452 | itj_planning | INFO |                    77  TrajPts, 2399.2 mm Flange Distance
2022-06-09 00:44:08,452 | itj_planning | INFO | # 877  A178_M1  L  Toolchanger Advance to dock with SL1_G200 ('s4').
2022-06-09 00:44:08,484 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:08,484 | itj_planning | INFO | # 879  A178_M3  L  Linear Retract 1 from Storage Frame of SL1_G200 ('s4').
2022-06-09 00:44:08,499 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:08,499 | itj_planning | INFO | # 880  A178_M4  L  Linear Retract 2 from Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:44:08,608 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:08,608 | itj_planning | INFO | # 881  A179_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b17')
2022-06-09 00:44:08,968 | itj_planning | INFO |                    102 TrajPts, 6670.7 mm Flange Distance
2022-06-09 00:44:08,968 | itj_planning | INFO | # 883  A179_M2  L  Linear Advance to Storage Frame of Beam ('b17')
2022-06-09 00:44:09,062 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:09,062 | itj_planning | INFO | # 887  A182_M0  L  Linear Move to lift up Beam ('b17')
2022-06-09 00:44:09,124 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:44:09,124 | itj_planning | INFO | # 888  A182_M1  L  Linear Move to intermediate position before reorienting Beam ('b17')
2022-06-09 00:44:09,358 | itj_planning | INFO |                    64  TrajPts, 620.7 mm Flange Distance
2022-06-09 00:44:09,358 | itj_planning | INFO | # 889  A182_M2  L  Final Move to reorient Beam ('b17')
2022-06-09 00:44:09,452 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:09,468 | itj_planning | INFO | # 892  A185_M0  F  Free Move to bring Beam ('b17') to assemble_approach position on structure.
2022-06-09 00:44:10,015 | itj_planning | INFO |                    162 TrajPts, 3756.1 mm Flange Distance
2022-06-09 00:44:10,015 | itj_planning | INFO | # 893  A185_M1  L  Linear Advance to bring Screwdriver tips to touch the predrilled hole.
2022-06-09 00:44:10,030 | itj_planning | INFO |                    4   TrajPts, 21.0 mm Flange Distance
2022-06-09 00:44:10,030 | itj_planning | INFO | # 894  A185_M2  L  Robot and Screwdrivers (['s1', 's2', 's4']) syncronously move to screw Beam ('b17')
2022-06-09 00:44:10,218 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:44:10,218 | itj_planning | INFO | # 898  A186_M2  L  Robot and Screwdriver (s4) syncronously move to retract from Joint ('b9-b17')
2022-06-09 00:44:10,421 | itj_planning | INFO |                    53  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:10,421 | itj_planning | INFO | # 899  A186_M3  L  Linear retract after picking up Screwdriver ('s4')
2022-06-09 00:44:10,436 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:10,436 | itj_planning | INFO | # 902  A187_M1  F  Free Move to reach Storage Approach Frame of SL1_G200 ('s4'), to place tool in storage.
2022-06-09 00:44:11,046 | itj_planning | INFO |                    176 TrajPts, 6490.5 mm Flange Distance
2022-06-09 00:44:11,046 | itj_planning | INFO | # 903  A187_M2  L  Linear Advance 1 to approach Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:44:11,140 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:11,155 | itj_planning | INFO | # 904  A187_M3  L  Linear Advance 2 to Storage Frame of SL1_G200 ('s4').
